id,date,price,predict_price,error,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,age
3528000210,2015-03-23,853000,997512,16,4,2.25,3440,35025,2.0,0,0,3,10,3440,0,1988,0,98053,47.65625,-122.0625,3210,35005,27
7151700360,2014-12-11,1028950,856795,16,5,3.25,2680,3011,2.0,0,0,3,9,1870,810,1910,2014,98122,47.625,-122.3125,3440,5165,105
538000450,2014-06-03,315000,262444,16,5,2.5,2090,4698,2.0,0,0,3,7,2090,0,1998,0,98038,47.34375,-122.0,2070,4698,17
6865200981,2014-12-21,517000,429999,16,2,1.0,1140,3750,1.0,0,0,4,7,1140,0,1925,0,98103,47.65625,-122.3125,1660,4000,90
9191201325,2015-03-01,534000,446757,16,4,1.75,2040,2750,1.5,0,0,4,6,1260,780,1926,0,98105,47.65625,-122.3125,1940,3750,89
6324000115,2014-09-22,727500,849517,16,3,2.0,2660,5000,1.5,0,3,3,8,1940,720,1910,0,98116,47.59375,-122.375,2270,5000,105
2607730110,2014-07-07,391500,454493,16,3,2.5,1920,9625,2.0,0,0,3,8,1920,0,1993,0,98045,47.5,-121.8125,1920,10343,22
9164100035,2015-04-29,655000,545412,16,1,1.0,1660,5422,1.0,0,0,4,7,830,830,1908,0,98117,47.6875,-122.375,1100,5356,107
1566100555,2015-05-01,721000,602873,16,4,2.0,2280,8339,1.0,0,0,4,7,1220,1060,1954,0,98115,47.6875,-122.3125,1970,8340,61
3658700395,2015-04-09,628000,522102,16,4,1.75,1940,3060,1.0,0,0,4,7,1000,940,1911,0,98115,47.6875,-122.3125,1320,3060,104
2472950120,2014-06-03,272500,316165,16,3,2.0,1410,7622,1.0,0,0,4,7,1410,0,1983,0,98058,47.4375,-122.125,1830,8330,32
7137950210,2014-11-20,342000,398313,16,4,2.5,2380,7792,2.0,0,0,3,8,2380,0,1993,0,98092,47.3125,-122.1875,2260,7378,22
3362400650,2015-01-16,820000,684202,16,4,2.75,2420,4635,1.5,0,0,5,7,2420,0,1905,0,98103,47.6875,-122.375,1590,3150,110
6649900090,2015-04-18,887000,1036443,16,3,2.0,3000,22040,2.0,0,2,4,8,2470,530,1942,0,98177,47.78125,-122.375,2600,7947,73
3992700475,2014-11-11,450000,523454,16,3,1.75,1350,7200,1.0,0,0,5,7,1350,0,1954,0,98125,47.71875,-122.3125,1100,7200,61
8079010220,2014-11-17,440000,511567,16,4,2.5,2350,7203,2.0,0,0,3,8,2350,0,1989,0,98059,47.5,-122.125,2260,7274,26
2473420100,2015-03-04,279950,325699,16,3,2.25,1850,7480,2.0,0,0,3,7,1850,0,1978,0,98058,47.4375,-122.1875,1870,7480,37
2122059014,2015-04-09,277500,232450,16,4,2.0,1700,12048,2.0,0,0,3,7,1700,0,1990,0,98030,47.375,-122.1875,1960,7650,25
1321059013,2015-03-19,725000,845600,16,4,2.5,3750,218506,2.0,0,0,3,10,3750,0,1991,0,98092,47.3125,-122.125,2540,39413,24
1048000160,2014-06-27,504200,420859,16,2,1.5,1200,1687,3.0,0,0,3,8,1200,0,2008,0,98103,47.65625,-122.3125,1240,1296,7
3157600075,2015-02-07,380000,315557,16,3,2.0,1440,3218,1.0,0,0,3,7,850,590,2008,0,98106,47.5625,-122.375,1170,5000,7
321030070,2014-08-14,375000,436875,16,4,2.5,2310,7800,2.0,0,0,3,8,2310,0,2011,0,98042,47.375,-122.1875,2310,7140,4
1604601804,2015-04-16,532000,621750,16,3,3.75,2260,2050,2.0,0,0,3,9,1170,1090,2010,0,98118,47.5625,-122.3125,2130,3082,5
7625703435,2015-01-21,885000,741018,16,3,2.25,2940,6500,3.0,0,0,3,9,2940,0,2014,0,98136,47.5625,-122.375,1680,6500,1
3616600003,2015-03-02,1680000,1406768,16,3,2.5,4090,16972,2.0,0,2,3,11,3590,500,2007,0,98177,47.71875,-122.375,3740,16972,8
6790830060,2014-09-15,949950,1103716,16,4,3.75,4120,8258,2.0,0,0,3,10,4120,0,2012,0,98075,47.59375,-122.0625,3730,8332,3
6362900138,2014-11-03,379900,317728,16,2,1.5,1240,1331,2.0,0,0,3,7,1050,190,2007,0,98144,47.59375,-122.3125,1250,1431,8
4310702858,2014-10-15,414950,481834,16,3,2.5,1570,1551,3.0,0,0,3,8,1570,0,2008,0,98103,47.6875,-122.3125,1570,1705,7
1972201963,2014-06-16,523950,436788,16,3,2.25,1420,1282,3.0,0,0,3,8,1420,0,2006,0,98103,47.65625,-122.375,1530,1280,9
2768100186,2014-06-18,515000,429024,16,3,3.5,1360,1419,2.0,0,0,3,8,1040,320,2007,0,98107,47.65625,-122.375,1560,1977,8
7853440140,2015-04-09,802945,934389,16,5,3.5,4000,9234,2.0,0,0,3,9,4000,0,2015,0,98024,47.53125,-121.875,3690,6600,0
6056100383,2014-05-20,380000,441478,16,3,1.75,1690,1468,2.0,0,0,3,8,1380,310,2008,0,98108,47.5625,-122.3125,1690,1936,7
8562780090,2015-02-27,325000,270239,16,2,2.25,1230,1058,2.0,0,0,3,7,1160,70,2008,0,98027,47.53125,-122.0625,1240,817,7
3821700038,2014-10-01,305000,354344,16,3,3.0,1290,1112,3.0,0,0,3,7,1290,0,2008,0,98125,47.71875,-122.3125,1230,9000,7
3277801431,2014-08-27,268500,225018,16,3,2.25,1140,977,2.0,0,0,3,7,850,290,2008,0,98126,47.53125,-122.375,1140,976,7
7663700973,2014-05-22,321000,375470,16,3,2.25,1347,1292,3.0,0,0,3,7,1347,0,2010,0,98125,47.71875,-122.3125,1480,1865,5
8562780110,2014-12-02,325000,270242,16,2,2.25,1230,1078,2.0,0,0,3,7,1160,70,2008,0,98027,47.53125,-122.0625,1240,817,7
3630200300,2014-07-25,1238000,1440973,16,4,3.5,4670,6000,2.0,0,3,3,11,3820,850,2007,0,98027,47.53125,-122.0,4310,6000,8
4221900305,2015-01-21,1312000,1099011,16,3,3.25,4030,6300,2.0,0,0,3,10,3630,400,2006,0,98105,47.65625,-122.25,1660,6300,9
6003500743,2014-05-19,640000,536542,16,2,2.25,1540,958,3.0,0,0,3,9,1540,0,2007,0,98122,47.625,-122.3125,1410,958,8
9828702649,2014-10-28,515000,429670,16,3,2.5,1510,1178,2.0,0,0,3,8,1060,450,2007,0,98122,47.625,-122.3125,1510,1210,8
6192410480,2014-07-09,749000,875749,16,3,2.75,2820,5348,2.0,0,0,3,9,2820,0,2008,0,98052,47.71875,-122.125,3140,5640,7
9268851680,2014-05-16,611000,508407,16,3,2.5,2134,1984,2.5,0,0,3,8,2134,0,2008,0,98027,47.53125,-122.0,2170,1984,7
5045700090,2015-01-06,480000,557001,16,5,2.75,2670,4780,2.0,0,0,3,8,2670,0,2013,0,98059,47.5,-122.125,2560,5380,2
3026059362,2014-10-31,499000,581303,16,3,2.5,1861,1587,2.0,0,0,3,8,1578,283,2007,0,98034,47.71875,-122.1875,2090,10454,8
2895730540,2014-12-10,929000,1085205,16,5,3.25,4150,7100,2.0,0,0,3,10,4150,0,2013,0,98074,47.59375,-122.0625,3560,7214,2
1085623740,2014-08-12,491000,570240,16,5,3.5,2815,4900,2.0,0,0,3,9,2815,0,2011,0,98030,47.34375,-122.1875,2798,4900,4
993000315,2014-10-02,379000,440515,16,3,3.25,1380,1234,3.0,0,0,3,8,1380,0,2006,0,98103,47.6875,-122.3125,1370,1282,9
625049359,2014-12-03,515000,429377,16,3,2.25,1300,1180,3.0,0,0,3,8,1300,0,2008,0,98103,47.6875,-122.3125,1300,1174,7
3629700090,2014-08-19,635000,529569,16,3,3.0,2230,1407,2.5,0,0,3,8,1850,380,2013,0,98027,47.53125,-122.0,2290,1407,2
8895800110,2014-08-05,1299890,1079709,16,5,4.0,3870,5929,2.0,0,0,3,10,3870,0,2014,0,98052,47.6875,-122.125,3600,5625,1
3448740160,2014-06-11,415000,484194,16,4,2.5,2550,4500,2.0,0,0,3,7,2550,0,2009,0,98059,47.5,-122.125,2340,4526,6
4215270070,2014-06-06,969990,1129904,16,4,2.5,4150,8436,2.0,0,0,3,10,4150,0,2014,0,98075,47.59375,-122.0625,4070,8438,1
7203140270,2014-05-15,386380,450399,16,3,2.5,1720,3600,2.0,0,0,3,7,1720,0,2010,0,98053,47.6875,-122.0,1720,3600,5
1702900624,2014-05-27,370000,308955,16,2,2.25,1280,835,2.0,0,0,3,7,1080,200,2009,0,98118,47.5625,-122.3125,1280,1246,6
8043700105,2015-04-17,2300000,1911450,16,4,4.0,4360,8175,2.5,1,4,3,10,3940,420,2007,0,98008,47.5625,-122.125,2670,8525,8
1523300140,2014-09-04,325000,272399,16,1,1.0,730,1942,1.0,0,0,3,7,730,0,2009,0,98144,47.59375,-122.3125,1020,2044,6
6003500749,2014-07-01,640000,536539,16,2,2.25,1540,965,3.0,0,0,3,9,1540,0,2007,0,98122,47.625,-122.3125,1410,964,8
2767601750,2014-08-15,500000,419714,16,3,1.5,1220,962,3.0,0,0,3,8,1220,0,2014,0,98107,47.6875,-122.375,1510,2501,1
9895000040,2014-07-03,399900,465808,16,2,1.75,1410,1005,1.5,0,0,3,9,900,510,2011,0,98027,47.53125,-122.0,1440,1188,4
2767704251,2015-04-16,514700,431492,16,3,3.25,1310,1072,2.0,0,0,3,8,1060,250,2008,0,98107,47.6875,-122.375,1160,1266,7
3744000040,2014-07-22,518380,604754,16,4,2.5,2810,4500,2.0,0,0,3,9,2810,0,2014,0,98038,47.34375,-122.0,2980,5046,1
7987400285,2015-04-29,494900,412666,16,3,2.5,2040,2500,2.0,0,0,3,7,1470,570,2008,0,98126,47.5625,-122.375,1410,2500,7
3876900089,2015-04-30,687015,576896,16,3,1.75,1470,873,3.0,0,0,3,10,1470,0,2009,0,98119,47.625,-122.375,1410,967,6
9268850480,2015-04-10,308000,256483,16,3,1.75,1300,1237,2.0,0,0,3,7,1060,240,2008,0,98027,47.53125,-122.0,1350,942,7
5100403818,2015-02-20,369500,309373,16,3,2.0,1108,1128,3.0,0,0,3,7,1108,0,2009,0,98115,47.6875,-122.3125,1285,1253,6
3629700080,2015-01-08,635000,529569,16,3,3.0,2230,1407,2.5,0,0,3,8,1850,380,2014,0,98027,47.53125,-122.0,2290,1407,1
2768301476,2014-11-24,495000,415266,16,3,2.25,1280,1517,2.0,0,0,3,8,1080,200,2008,0,98107,47.65625,-122.375,1280,1681,7
8562780290,2014-10-15,329950,275698,16,2,2.25,1260,1032,2.0,0,0,3,7,1170,90,2008,0,98027,47.53125,-122.0625,1240,809,7
6600060150,2015-03-12,392000,458451,16,4,2.5,2130,4028,2.0,0,0,3,8,2130,0,2014,0,98146,47.5,-122.375,1830,7817,1
6181500120,2014-06-23,312891,363301,16,5,3.0,2300,8214,2.0,0,0,3,8,2300,0,2013,0,98001,47.3125,-122.25,2594,4950,2
1972200227,2014-10-07,459000,383087,16,3,1.5,1160,1031,3.0,0,0,3,8,1160,0,2008,0,98103,47.65625,-122.375,1268,1688,7
6141100395,2015-02-04,240000,277822,15,2,1.0,870,6552,1.0,0,0,3,6,870,0,1947,0,98133,47.71875,-122.375,1500,6678,68
7518501822,2014-10-17,469000,398629,15,3,2.5,1190,1290,3.0,0,0,3,8,1190,0,2008,0,98107,47.6875,-122.375,1410,1923,7
818500100,2014-06-03,174500,146863,15,2,2.5,1240,2689,2.0,0,0,3,7,1240,0,1986,0,98003,47.3125,-122.3125,1430,3609,29
4473400155,2015-04-17,1137500,957505,15,4,3.5,3160,4200,2.0,0,4,3,8,2180,980,1999,0,98144,47.59375,-122.3125,2180,5200,16
9508850120,2014-06-27,602000,694172,15,4,1.75,2420,37800,1.0,0,0,4,8,1880,540,1981,0,98053,47.65625,-122.0,2780,35532,34
3126049517,2014-05-08,413450,475941,15,3,2.5,1540,1614,3.0,0,0,3,8,1470,70,2008,0,98103,47.6875,-122.3125,1540,1418,7
318390180,2014-10-29,299000,345493,15,3,2.0,1730,6007,1.0,0,0,3,8,1730,0,2004,0,98030,47.34375,-122.1875,2000,6245,11
6918720100,2015-01-30,665000,563220,15,6,3.0,2480,9720,2.0,0,0,3,8,2480,0,1972,0,98007,47.625,-122.125,2480,9200,43
3308010040,2014-09-25,325000,374149,15,4,2.25,2130,8499,1.0,0,0,4,7,1600,530,1975,0,98030,47.375,-122.1875,1890,11368,40
4077800258,2014-10-09,400000,338080,15,3,1.0,1000,7800,1.0,0,0,4,6,860,140,1930,0,98125,47.71875,-122.3125,1700,7800,85
7852130410,2014-10-27,450000,517516,15,3,2.5,2480,5647,2.0,0,0,3,7,2480,0,2002,0,98065,47.53125,-121.875,2510,5018,13
2473370110,2014-11-14,370000,427300,15,5,2.5,2250,10400,1.0,0,0,3,8,1280,970,1973,0,98058,47.4375,-122.125,2140,9592,42
423059039,2015-03-21,365000,420255,15,3,2.0,2030,8649,1.0,0,0,3,7,2030,0,1998,0,98056,47.5,-122.1875,1760,7200,17
1205000215,2015-04-29,455000,383298,15,2,1.5,1090,6750,1.0,0,0,3,7,950,140,1942,0,98117,47.6875,-122.375,1640,6750,73
2141310580,2014-11-25,707000,815201,15,4,2.25,2920,17023,1.0,0,0,4,9,1690,1230,1977,0,98006,47.5625,-122.125,2710,10681,38
1604600540,2015-05-04,450000,382265,15,3,1.0,1430,5960,1.5,0,0,4,7,1430,0,1917,0,98118,47.5625,-122.3125,1140,3960,98
3885807362,2014-06-04,791000,668150,15,3,2.25,2430,5500,2.0,0,0,3,8,1810,620,1989,0,98033,47.6875,-122.1875,2040,5500,26
3758900037,2015-05-05,865000,994789,15,4,2.5,2580,10631,2.0,0,2,4,9,2580,0,1992,0,98033,47.6875,-122.1875,4220,10631,23
3811300090,2014-07-24,325000,375606,15,3,1.75,1810,8048,1.0,0,0,4,7,1290,520,1983,0,98055,47.4375,-122.1875,1550,9081,32
1324300018,2014-11-21,476000,401745,15,2,2.25,1140,1332,3.0,0,0,3,8,1140,0,1999,0,98103,47.65625,-122.375,1140,1267,16
2239000011,2015-01-27,500000,423854,15,4,2.0,1530,7816,1.0,0,0,3,7,1530,0,1955,0,98133,47.71875,-122.3125,1480,7816,60
1525059198,2014-05-21,1185000,1005730,15,3,2.25,2760,40946,2.0,0,0,5,10,2760,0,1978,0,98005,47.65625,-122.1875,3030,42253,37
1224049095,2015-02-04,959000,1110525,15,6,3.25,4440,17424,1.0,0,1,4,9,2220,2220,1959,0,98040,47.59375,-122.25,2660,10768,56
1099600620,2015-03-26,160000,135662,15,3,1.5,960,6497,1.0,0,0,4,7,960,0,1970,0,98023,47.3125,-122.375,1160,7080,45
8691410730,2015-02-20,708000,814639,15,4,2.5,3090,5600,2.0,0,0,3,9,3090,0,2005,0,98075,47.59375,-122.0,3080,5788,10
1685200110,2014-09-16,225000,260191,15,3,1.75,1610,14182,1.0,0,0,4,7,1100,510,1978,0,98092,47.3125,-122.1875,1510,8400,37
7010701383,2014-10-17,680000,577616,15,3,2.5,1800,4400,1.0,0,0,5,7,1350,450,1970,0,98199,47.65625,-122.375,1920,4400,45
1313500090,2015-04-23,229999,193280,15,3,1.75,1310,6960,1.0,0,0,4,7,1310,0,1974,0,98092,47.28125,-122.125,1580,7200,41
8728550150,2014-07-15,545000,630740,15,3,2.5,2660,20369,2.0,0,0,3,8,2660,0,1992,0,98027,47.53125,-122.0625,2720,12927,23
1720069146,2014-07-15,399950,337506,15,3,2.0,1590,87120,1.0,0,3,3,8,1590,0,1998,0,98022,47.21875,-122.0625,2780,183161,17
8685500145,2014-12-30,350000,403397,15,3,1.0,1920,6710,1.0,0,0,3,7,1320,600,1959,0,98118,47.53125,-122.3125,1810,5600,56
3955900910,2015-04-10,445000,514144,15,4,2.5,2760,8558,2.0,0,0,3,7,2760,0,2001,0,98056,47.46875,-122.1875,2760,7703,14
3902100175,2014-07-28,850000,983699,15,5,3.0,3900,5250,1.5,0,1,5,8,2620,1280,1931,0,98116,47.5625,-122.375,1950,5700,84
5100400251,2015-01-06,390000,328687,15,2,1.0,962,1992,2.0,0,0,3,7,962,0,2012,0,98115,47.6875,-122.3125,1130,1992,3
9126101090,2014-05-31,615000,521927,15,3,2.25,1760,1146,3.0,0,0,3,9,1760,0,2014,0,98122,47.59375,-122.3125,1346,3472,1
7625702451,2015-01-06,459000,388674,15,3,2.0,1480,800,2.0,0,0,3,8,1000,480,2014,0,98136,47.5625,-122.375,1480,886,1
7708200600,2014-07-18,498000,574750,15,3,2.5,2480,4136,2.0,0,0,3,8,2480,0,2009,0,98059,47.5,-122.125,2510,4314,6
2911000100,2015-03-10,245000,207824,15,4,2.5,1921,4888,2.0,0,0,3,7,1921,0,2009,0,98001,47.28125,-122.25,1921,9140,6
2768100512,2015-04-22,659000,559647,15,2,2.5,1450,1213,2.0,0,0,3,9,1110,340,2015,0,98107,47.65625,-122.375,1620,1456,0
7548301041,2014-06-23,345000,399670,15,3,1.5,1420,1192,2.0,0,0,3,8,1140,280,2008,0,98144,47.59375,-122.3125,1340,1213,7
3629960680,2014-09-26,395000,457638,15,2,2.25,1620,1841,2.0,0,0,3,8,1540,80,2004,0,98029,47.5625,-122.0,1530,1831,11
7203120050,2014-10-08,789500,908827,15,4,3.25,3240,4852,2.0,0,0,3,9,3240,0,2010,0,98053,47.6875,-122.0,3320,5318,5
2902201300,2014-12-29,659000,558930,15,2,1.75,1180,904,2.0,0,0,3,10,780,400,2014,0,98102,47.625,-122.3125,1380,3610,1
635000009,2014-11-12,1050000,888895,15,2,2.5,2350,2390,3.0,0,2,3,10,2000,350,2007,0,98144,47.59375,-122.3125,1950,2390,8
2526069092,2014-08-08,1015000,1168553,15,4,3.75,4690,207141,2.0,0,0,3,10,4030,660,2007,0,98019,47.71875,-122.0,2890,200527,8
9828702389,2014-05-13,525000,445792,15,3,2.5,1580,1161,2.0,0,0,3,8,1010,570,2008,0,98112,47.625,-122.3125,1680,1177,7
3126049501,2014-07-17,385000,443242,15,3,1.5,1360,2030,3.0,0,0,3,8,1360,0,2008,0,98103,47.6875,-122.375,1360,1167,7
2902201301,2014-12-16,664950,558930,15,2,1.75,1180,900,2.0,0,0,3,10,780,400,2014,0,98102,47.625,-122.3125,1380,3610,1
4310702837,2014-12-01,375000,433531,15,3,3.25,1370,1227,3.0,0,0,3,8,1370,0,2007,0,98103,47.6875,-122.3125,1370,1236,8
4310703083,2014-05-23,355000,409043,15,3,2.0,1220,1186,3.0,0,0,3,8,1220,0,2007,0,98103,47.6875,-122.3125,1280,1251,8
3278612370,2014-08-11,349900,402868,15,3,2.5,1580,2765,2.0,0,0,3,8,1580,0,2011,0,98126,47.53125,-122.375,1580,1820,4
301401390,2014-08-05,319900,368073,15,4,2.75,2475,4000,2.0,0,0,3,7,2475,0,2014,0,98002,47.34375,-122.1875,2166,4000,1
2768301482,2014-08-21,490000,415266,15,3,2.25,1280,1520,2.0,0,0,3,8,1080,200,2008,0,98107,47.65625,-122.375,1280,1681,7
2937300520,2014-08-01,799990,920201,15,4,2.75,3110,6050,2.0,0,0,3,9,3110,0,2014,0,98052,47.71875,-122.125,3590,6054,1
3629700030,2015-02-23,635000,539193,15,3,3.0,2290,1407,2.5,0,0,3,8,1890,400,2014,0,98027,47.53125,-122.0,2230,1407,1
7299600140,2015-04-03,274950,231254,15,3,2.5,1608,4000,2.0,0,0,3,8,1608,0,2014,0,98092,47.25,-122.1875,2009,4983,1
7589700055,2014-06-11,545000,457859,15,2,1.25,1240,2150,2.0,0,0,3,8,1240,0,2014,0,98117,47.6875,-122.375,1340,5289,1
9352900200,2015-04-07,285000,241258,15,3,2.5,1320,955,3.0,0,0,3,7,1320,0,2009,0,98106,47.53125,-122.375,1300,1003,6
291310390,2014-09-04,355000,298572,15,3,2.25,1445,1087,2.0,0,0,3,7,1300,145,2005,0,98027,47.53125,-122.0625,1410,1336,10
9301300270,2015-02-23,1325000,1121450,15,3,3.0,3180,2758,2.0,0,2,3,11,2240,940,2008,0,98109,47.625,-122.3125,2420,2758,7
1329300070,2015-03-20,386000,447418,15,4,2.5,2478,6079,2.0,0,0,3,8,2478,0,2012,0,98030,47.34375,-122.1875,2279,6079,3
9525600030,2015-04-28,631500,535088,15,2,2.5,1780,2493,3.0,0,0,3,8,1780,0,1981,0,98107,47.65625,-122.375,2050,4400,34
993000327,2014-05-06,369950,426269,15,3,2.0,1270,1320,3.0,0,0,3,8,1270,0,2006,0,98103,47.6875,-122.3125,1370,1320,9
3362400092,2015-03-12,565000,477284,15,3,2.25,1540,1005,3.0,0,0,3,8,1540,0,2008,0,98103,47.6875,-122.375,1510,1501,7
7203140220,2015-01-16,389700,450396,15,3,2.5,1720,3581,2.0,0,0,3,7,1720,0,2011,0,98053,47.6875,-122.0,1720,3600,4
7697000150,2014-10-02,284000,239072,15,3,2.5,1660,4083,2.0,0,0,3,7,1660,0,2013,0,98038,47.375,-122.0625,1800,4087,2
6300500476,2015-04-15,420000,484815,15,3,2.5,1509,1114,3.0,0,0,3,8,1509,0,2014,0,98133,47.71875,-122.3125,1509,2431,1
7853430180,2014-07-16,699188,807386,15,4,3.25,3250,5478,2.0,0,0,3,9,3250,0,2014,0,98065,47.53125,-121.875,3250,5482,1
1692900095,2014-06-18,1399950,1180194,15,4,2.75,3870,10046,2.0,0,0,3,11,3870,0,2005,0,98033,47.65625,-122.1875,3560,10046,10
9268850290,2015-03-06,450000,378958,15,3,2.25,1620,1057,3.0,0,0,3,8,1540,80,2009,0,98027,47.53125,-122.0,1390,942,6
1972200728,2014-11-24,630500,534553,15,3,2.5,1909,1300,3.0,0,0,3,8,1766,143,2006,0,98103,47.65625,-122.375,1780,1248,9
7234600832,2014-05-16,500000,423821,15,2,2.5,1310,1500,2.0,0,0,3,8,1160,150,2006,0,98122,47.625,-122.3125,1320,1581,9
7234600098,2014-09-05,552100,466593,15,3,3.0,1330,1379,2.0,0,0,4,8,1120,210,2005,0,98122,47.625,-122.3125,1810,1770,10
3343903611,2015-03-23,615000,711492,15,5,3.25,3090,7069,2.0,0,0,3,9,3090,0,2012,0,98056,47.5,-122.1875,2480,8000,3
2424059163,2014-07-09,1240000,1430868,15,5,3.5,5430,10327,2.0,0,2,3,10,4010,1420,2007,0,98006,47.5625,-122.125,4340,10324,8
3438501583,2014-09-11,452000,524170,15,3,2.75,2300,5090,2.0,0,0,3,8,1700,600,2007,0,98106,47.53125,-122.375,1530,9100,8
8946780080,2014-09-08,834950,964282,15,5,3.5,3630,4911,2.0,0,0,3,9,2790,840,2014,0,98034,47.71875,-122.125,3600,4992,1
982850020,2014-09-03,382000,442252,15,3,2.25,1450,4667,2.0,0,0,3,7,1450,0,2009,0,98028,47.75,-122.25,1490,4667,6
3278612450,2015-04-07,391000,450974,15,3,2.5,1800,1120,2.0,0,0,3,8,1800,0,2011,0,98126,47.53125,-122.375,1800,2380,4
3333000745,2015-04-17,350000,295102,15,4,2.5,1660,2500,2.0,0,0,3,7,1660,0,2007,0,98118,47.53125,-122.3125,1030,5000,8
9578140360,2014-06-19,330000,381382,15,3,2.5,2238,7209,2.0,0,0,3,8,2238,0,2011,0,98023,47.28125,-122.375,2456,7212,4
1980200236,2015-04-17,649950,750593,15,3,2.5,2420,6847,2.0,0,0,3,9,2420,0,2009,0,98133,47.71875,-122.375,1180,8100,6
9521100866,2014-06-18,482000,405632,15,3,3.25,1380,1120,3.0,0,0,3,8,1380,0,2008,0,98103,47.65625,-122.375,1310,1405,7
2625069038,2014-11-24,1450000,1218084,15,4,3.5,4300,108865,2.0,0,0,3,11,4300,0,2014,0,98074,47.625,-122.0,4650,107498,1
2770603523,2015-04-22,530000,449118,15,3,2.5,1410,1250,2.0,0,0,3,8,1140,270,2010,0,98119,47.65625,-122.375,1720,2825,5
3630000150,2015-01-28,358500,410224,14,2,1.75,1400,865,2.0,0,0,3,8,1110,290,2005,0,98029,47.5625,-122.0,1380,1107,10
2725069156,2014-07-16,885250,1009636,14,4,2.5,3670,49658,2.0,0,0,3,10,3670,0,1999,0,98074,47.625,-122.0,3040,49658,16
3600072,2015-03-30,680000,578182,14,4,2.75,2220,5310,1.0,0,0,5,7,1170,1050,1951,0,98144,47.59375,-122.3125,1540,4200,64
1332200100,2015-05-07,393000,450989,14,4,2.5,2641,8091,2.0,0,0,3,7,2641,0,1998,0,98031,47.40625,-122.1875,2641,8535,17
2568200740,2014-08-11,720000,826374,14,5,2.75,2860,5379,2.0,0,0,3,9,2860,0,2005,0,98052,47.71875,-122.125,2980,6018,10
9412200330,2015-04-10,427500,365387,14,3,1.75,1430,16200,1.0,0,0,4,7,1430,0,1967,0,98027,47.53125,-122.0625,1690,13125,48
3226049054,2014-10-03,526500,452387,14,3,1.5,1310,7236,1.0,0,0,4,7,1170,140,1928,0,98103,47.6875,-122.3125,1680,8431,87
6123000090,2014-09-08,267000,228858,14,3,1.5,1030,8223,1.0,0,0,4,7,1030,0,1952,0,98148,47.4375,-122.3125,1460,9463,63
3271300155,2014-10-01,759000,651358,14,3,1.5,1980,5800,1.0,0,0,4,8,1520,460,1949,0,98199,47.65625,-122.4375,2280,5800,66
5076700115,2015-02-23,529941,454089,14,3,2.0,1660,10000,1.0,0,0,4,7,1010,650,1961,0,98005,47.59375,-122.1875,2020,9720,54
6189600040,2014-11-17,443000,506340,14,3,1.75,1810,7950,1.0,0,0,4,7,1810,0,1968,0,98008,47.625,-122.125,1680,7725,47
9414500230,2014-10-22,440000,505805,14,3,2.25,1760,10835,1.0,0,0,4,8,1290,470,1976,0,98027,47.53125,-122.0625,2050,10488,39
3630020150,2015-03-10,425000,362268,14,3,2.5,1480,1386,3.0,0,0,3,8,1480,0,2005,0,98029,47.53125,-122.0,1470,1593,10
4323700230,2014-08-18,390000,444637,14,4,1.75,2020,9750,1.0,0,0,3,7,1100,920,1975,0,98074,47.625,-122.0625,1670,9600,40
1556200155,2015-04-17,675000,576423,14,3,2.0,1510,3817,1.5,0,0,3,8,1510,0,1905,1994,98122,47.59375,-122.3125,1510,3817,110
205000120,2015-03-10,628990,717906,14,4,2.5,2540,32647,2.0,0,0,3,9,2540,0,1996,0,98053,47.625,-122.0,2740,32647,19
9510920120,2014-07-30,780000,895204,14,4,2.5,3140,14421,2.0,0,0,3,10,3140,0,1994,0,98075,47.59375,-122.0,3140,17417,21
7335400065,2014-12-18,229950,196755,14,4,1.5,1570,6717,1.0,0,0,5,6,1570,0,1911,0,98002,47.3125,-122.1875,1140,6716,104
8024202520,2014-05-09,445000,379956,14,2,2.0,1150,6634,1.0,0,0,3,7,860,290,1940,0,98115,47.6875,-122.3125,1680,6892,75
9528102865,2015-02-26,794500,675805,14,5,3.0,3030,4120,1.5,0,0,4,7,1930,1100,1913,0,98115,47.6875,-122.3125,1280,3090,102
7203100850,2015-04-27,840000,960331,14,4,3.25,3500,5960,2.0,0,0,3,9,3500,0,2010,0,98053,47.6875,-122.0,3390,6856,5
5028602020,2015-03-05,255000,217323,14,3,2.25,1850,7151,2.0,0,0,3,7,1850,0,1989,0,98023,47.28125,-122.375,1710,6827,26
2436200025,2014-10-09,580000,496692,14,6,1.75,2180,4000,1.5,0,0,4,7,1380,800,1926,0,98105,47.65625,-122.3125,1720,4000,89
301401610,2014-09-30,329900,376590,14,4,2.75,2475,4000,2.0,0,0,3,7,2475,0,2014,0,98002,47.34375,-122.1875,2475,4000,1
6666830320,2015-03-24,950968,808659,14,5,3.5,3220,5081,2.0,0,0,3,8,3220,0,2013,0,98052,47.71875,-122.125,2970,5753,2
5126300060,2014-08-11,515000,591899,14,3,2.5,2610,5845,2.0,0,0,3,8,2610,0,2005,0,98059,47.46875,-122.125,2810,5000,10
2771101921,2014-12-11,377000,323845,14,2,1.5,1000,1251,2.0,0,0,3,7,930,70,2006,0,98199,47.65625,-122.375,1420,1187,9
